Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d713f4a-4662-4b73-aa02-3c64a8bc54e5,4d713f4a-4662-4b73-aa02-3c64a8bc54e5,Installs to show wise spends,2023-07-31 06:40:42.930000+00:00,2023-09-11 06:27:19.274000+00:00,SPICE,False,False,Installs to show wise spends,2df35c21-f156-4d0a-a646-7bb106bd3427,DAILY,,,Asia/Calcutta,10:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d713f4a-4662-4b73-aa02-3c64a8bc54e5/refresh-schedule/2df35c21-f156-4d0a-a646-7bb106bd3427
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d8bd0cc-95d7-43ee-8767-2f0dc230d94c,4d8bd0cc-95d7-43ee-8767-2f0dc230d94c,Ads Daily Impressions,2023-06-02 07:58:22.408000+00:00,2023-09-10 11:32:00.561000+00:00,SPICE,False,False,Ads Daily Impressions,91585981-a13a-4f64-8f49-58063caba72c,WEEKLY,WEDNESDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d8bd0cc-95d7-43ee-8767-2f0dc230d94c/refresh-schedule/91585981-a13a-4f64-8f49-58063caba72c
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d8bd0cc-95d7-43ee-8767-2f0dc230d94c,4d8bd0cc-95d7-43ee-8767-2f0dc230d94c,Ads Daily Impressions,2023-06-02 07:58:22.408000+00:00,2023-09-10 11:32:00.561000+00:00,SPICE,False,False,Ads Daily Impressions,ce076228-60f3-4ac7-92d6-cd30faa57756,WEEKLY,SUNDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d8bd0cc-95d7-43ee-8767-2f0dc230d94c/refresh-schedule/ce076228-60f3-4ac7-92d6-cd30faa57756
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4d8f15ab-267e-4fc3-8009-f0ae1e4c9818,4d8f15ab-267e-4fc3-8009-f0ae1e4c9818,Old Partnership data,2022-07-26 14:05:20.386000+00:00,2023-05-31 09:45:18.410000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4df27bc7-2a48-4313-b729-ca646f903fe6,4df27bc7-2a48-4313-b729-ca646f903fe6,revenue_secondarys_show_discounting_all_users,2023-08-28 10:09:26.980000+00:00,2023-08-28 10:42:42.967000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e1b71da-cbb6-4bbe-9f87-b2afb42d8ddf,4e1b71da-cbb6-4bbe-9f87-b2afb42d8ddf,Books retention normalized,2023-06-08 18:00:19.753000+00:00,2023-09-11 08:43:43.070000+00:00,SPICE,False,False,Books retention normalized,d1e050f2-ea7c-49e9-a2f3-11ba9c60cbe2,DAILY,,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e1b71da-cbb6-4bbe-9f87-b2afb42d8ddf/refresh-schedule/d1e050f2-ea7c-49e9-a2f3-11ba9c60cbe2
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e3e224e-3269-4c8e-9efd-0fed6859a53f,4e3e224e-3269-4c8e-9efd-0fed6859a53f,Redemption Funnel,2022-09-20 12:19:16.751000+00:00,2023-05-24 09:49:49.731000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e41813e-0bcb-41ba-916a-def50c56a90d,4e41813e-0bcb-41ba-916a-def50c56a90d,Website payments funnel - Redshift,2023-04-13 11:27:31.940000+00:00,2023-09-11 05:40:36.383000+00:00,SPICE,False,False,Website payments funnel - Redshift,71c7d9e2-55ca-4b3c-bf01-a3b6ef8ba988,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e41813e-0bcb-41ba-916a-def50c56a90d/refresh-schedule/71c7d9e2-55ca-4b3c-bf01-a3b6ef8ba988
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e519807-fea6-4c35-a93a-3a2dc3b4ab9e,4e519807-fea6-4c35-a93a-3a2dc3b4ab9e,WBP Reader Retention Weekly Redshift,2023-03-21 06:25:14.445000+00:00,2023-09-11 08:21:29.607000+00:00,SPICE,False,False,WBP Reader Retention Weekly Redshift,a4570b92-6413-45e7-92c8-d2dbf93cdfd7,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e519807-fea6-4c35-a93a-3a2dc3b4ab9e/refresh-schedule/a4570b92-6413-45e7-92c8-d2dbf93cdfd7
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e53dfed-91e1-48cc-9afe-c99425efb1aa,4e53dfed-91e1-48cc-9afe-c99425efb1aa,ds_dist_df,2022-03-10 23:22:17.359000+00:00,2022-03-16 14:39:53.128000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e60ac98-1ac5-419a-9156-957a6572abfc,4e60ac98-1ac5-419a-9156-957a6572abfc,Absolute CashBack Experiment Version 2 Visual 2,2022-08-17 05:43:47.893000+00:00,2023-05-21 06:46:08.391000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e682c10-b3e8-4e5b-a6db-88e41d96f6c4,4e682c10-b3e8-4e5b-a6db-88e41d96f6c4,Web and Social Media Analytics,2022-06-06 10:27:32.931000+00:00,2022-06-06 10:27:47.825000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4e7f2dad-fff1-4148-8343-b7c4818077e1,4e7f2dad-fff1-4148-8343-b7c4818077e1,LDAU daily Podcast,2021-07-12 11:31:40.776000+00:00,2023-05-25 08:02:23.459000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4eb543c9-44e5-4193-8877-79f841a67376,4eb543c9-44e5-4193-8877-79f841a67376,Promo vs No Promo overall,2023-05-03 13:08:03.423000+00:00,2023-07-02 06:23:07.141000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4ebb7cfb-0d81-454d-bde3-6da1c2f51bc8,4ebb7cfb-0d81-454d-bde3-6da1c2f51bc8,retention_fast_pass_fp_week_wise,2022-08-17 08:34:42.605000+00:00,2022-08-27 02:44:36.075000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4ec72773-d0ca-43f1-a729-1260d5bda9e3,4ec72773-d0ca-43f1-a729-1260d5bda9e3,Overall Plays X Podcast,2021-10-25 00:59:56.077000+00:00,2022-01-04 07:21:43.728000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4ee93365-f5cd-4b4d-a4ed-d48fc2bc5e96,4ee93365-f5cd-4b4d-a4ed-d48fc2bc5e96,DS-PRODUCT-METRICS,2023-08-20 22:34:05.763000+00:00,2023-09-11 10:51:47.482000+00:00,SPICE,False,False,DS-PRODUCT-METRICS,b00517cf-fd3b-4148-aa2e-6e79c5a65815,DAILY,,,Asia/Calcutta,15:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4ee93365-f5cd-4b4d-a4ed-d48fc2bc5e96/refresh-schedule/b00517cf-fd3b-4148-aa2e-6e79c5a65815
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f229ab6-f8f1-4dad-8cfb-c40a2de93694,4f229ab6-f8f1-4dad-8cfb-c40a2de93694,daily_reachable_users_from_installs_of_past_6_months,2023-07-11 08:40:40.852000+00:00,2023-08-01 06:15:04.339000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f22a9db-563a-47ad-8705-3460b75aaf62,4f22a9db-563a-47ad-8705-3460b75aaf62,Pocket Top 50 English Book Redshift,2023-03-28 15:51:53.241000+00:00,2023-09-10 12:38:55.709000+00:00,SPICE,False,False,Pocket Top 50 English Book Redshift,8863bcf7-67ff-4151-87dd-7b6c34ab7622,DAILY,,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f22a9db-563a-47ad-8705-3460b75aaf62/refresh-schedule/8863bcf7-67ff-4151-87dd-7b6c34ab7622
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f47aff4-0501-45f5-9795-0ddcb797249c,4f47aff4-0501-45f5-9795-0ddcb797249c,Novels Experiments,2021-07-19 09:37:18.433000+00:00,2022-04-21 10:36:25.421000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f692ae0-55cd-4896-bcd9-9595a282fc39,4f692ae0-55cd-4896-bcd9-9595a282fc39,My Library UI Experiment,2022-07-28 09:51:15.097000+00:00,2022-07-28 12:59:39.160000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f8843bc-8688-4249-b943-94c8829964fe,4f8843bc-8688-4249-b943-94c8829964fe,Median Spend Churn return Novels v2,2023-04-26 12:39:02.913000+00:00,2023-09-11 11:37:44.537000+00:00,SPICE,False,False,Median Spend Churn return Novels v2,5fdccc0a-b3c5-471d-8668-052f47fd0a64,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f8843bc-8688-4249-b943-94c8829964fe/refresh-schedule/5fdccc0a-b3c5-471d-8668-052f47fd0a64
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f8ba655-fe19-4278-aa7f-8853acb2df59,4f8ba655-fe19-4278-aa7f-8853acb2df59,Podacst_performance_v2,2021-08-04 09:59:50.058000+00:00,2023-05-25 08:07:44.608000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f9946f2-5a39-442f-8cf7-3446dbbf7cf4,4f9946f2-5a39-442f-8cf7-3446dbbf7cf4,Novels Revenue Trend (New) Redshift,2023-04-13 18:04:15.308000+00:00,2023-09-11 11:45:17.557000+00:00,SPICE,False,False,Novels Revenue Trend (New) Redshift,6046f2d8-3630-4b08-8067-a1fb134b6a7f,DAILY,,,Asia/Calcutta,10:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f9946f2-5a39-442f-8cf7-3446dbbf7cf4/refresh-schedule/6046f2d8-3630-4b08-8067-a1fb134b6a7f
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f9946f2-5a39-442f-8cf7-3446dbbf7cf4,4f9946f2-5a39-442f-8cf7-3446dbbf7cf4,Novels Revenue Trend (New) Redshift,2023-04-13 18:04:15.308000+00:00,2023-09-11 11:45:17.557000+00:00,SPICE,False,False,Novels Revenue Trend (New) Redshift,f1c01353-8270-423a-85ea-b5448be4a543,DAILY,,,Asia/Calcutta,17:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4f9946f2-5a39-442f-8cf7-3446dbbf7cf4/refresh-schedule/f1c01353-8270-423a-85ea-b5448be4a543
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4fa39aae-e3e6-4118-b9f2-2791bbade937,4fa39aae-e3e6-4118-b9f2-2791bbade937,Progress Event (Athena vs Redshift),2022-12-26 12:44:14.086000+00:00,2022-12-26 12:44:30.007000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4fabfeda-dc8a-4f80-a017-bdc470eb1152,4fabfeda-dc8a-4f80-a017-bdc470eb1152,Experiment Character,2021-05-17 13:26:01.054000+00:00,2023-05-26 07:36:18.009000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4fbe06ff-99e7-4f10-8a57-8651e496c7f2,4fbe06ff-99e7-4f10-8a57-8651e496c7f2,show_script_dataset,2023-08-08 09:00:03.698000+00:00,2023-09-11 06:31:05.550000+00:00,SPICE,False,False,show_script_dataset,745f8b94-a200-4150-ad6e-41cffbecfdd2,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/4fbe06ff-99e7-4f10-8a57-8651e496c7f2/refresh-schedule/745f8b94-a200-4150-ad6e-41cffbecfdd2
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/50511736-3da3-4358-882b-9f3df43da2f9,50511736-3da3-4358-882b-9f3df43da2f9,Experiment Content Minbymin day 0,2022-06-10 01:54:12.138000+00:00,2023-05-22 09:59:25.254000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/50be5e73-961f-4d58-a001-467c4c5a872f,50be5e73-961f-4d58-a001-467c4c5a872f,Airtel_data,2022-08-01 13:21:53.367000+00:00,2023-05-26 06:01:04.016000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/51100548-5b84-403b-9e50-60cbfe2e3f87,51100548-5b84-403b-9e50-60cbfe2e3f87,Books and Chapters Level Reporting,2023-08-11 08:31:35.801000+00:00,2023-08-21 09:15:30.715000+00:00,SPICE,False,False,,,,,,,,,
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/511d9afe-7597-421a-8185-8e0f8c9472c0,511d9afe-7597-421a-8185-8e0f8c9472c0,Novels Notification Local,2022-12-16 12:57:19.267000+00:00,2023-05-26 12:02:37.932000+00:00,SPICE,False,False,,,,,,,,,
