Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y,LastUpdatedTime_IST
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a31be5e-668b-4c69-a374-ccfaa4d97ee8,0a31be5e-668b-4c69-a374-ccfaa4d97ee8,Month on Revenue wrt Install Month - Redshift,2023-04-19 09:38:30.909000+00:00,2023-09-02 10:32:06.275000+00:00,SPICE,False,False,Month on Revenue wrt Install Month - Redshift,389d0983-3d68-4605-b847-51b891e1ff8b,MONTHLY,,2,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0a31be5e-668b-4c69-a374-ccfaa4d97ee8/refresh-schedule/389d0983-3d68-4605-b847-51b891e1ff8b,2023-09-02 16:02:06.275000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ad6e14a-8eb3-4643-974f-bc207098748e,0ad6e14a-8eb3-4643-974f-bc207098748e,Coin Balance at User Tag Level,2023-05-11 12:02:27.512000+00:00,2023-09-11 07:39:46.271000+00:00,SPICE,False,False,Coin Balance at User Tag Level,e3d8b776-bec9-46a0-9777-80599b00a1c7,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ad6e14a-8eb3-4643-974f-bc207098748e/refresh-schedule/e3d8b776-bec9-46a0-9777-80599b00a1c7,2023-09-11 13:09:46.271000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bc610e7-189b-4057-acde-7d883227decf,0bc610e7-189b-4057-acde-7d883227decf,Books Core Metrics redshift,2023-04-10 10:34:17.997000+00:00,2023-09-11 11:51:53.202000+00:00,SPICE,False,False,Books Core Metrics redshift,c8ff022d-a2ae-4b98-b3b8-fcbfd70a3c8a,DAILY,,,Asia/Calcutta,17:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0bc610e7-189b-4057-acde-7d883227decf/refresh-schedule/c8ff022d-a2ae-4b98-b3b8-fcbfd70a3c8a,2023-09-11 17:21:53.202000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ccc06f2-9d4e-4582-b315-cd64d3db7d08,0ccc06f2-9d4e-4582-b315-cd64d3db7d08,Subs+PPV Coin Pack wise txns experiments [redshift],2023-08-04 12:05:28.666000+00:00,2023-09-11 08:26:02.233000+00:00,SPICE,False,False,Subs+PPV Coin Pack wise txns experiments [redshift],65e209c7-2cf1-45f4-b9e2-8d1dff2c66e4,DAILY,,,Asia/Calcutta,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0ccc06f2-9d4e-4582-b315-cd64d3db7d08/refresh-schedule/65e209c7-2cf1-45f4-b9e2-8d1dff2c66e4,2023-09-11 13:56:02.233000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dc6b7f4-c50e-4443-a104-c21f508ce84c,0dc6b7f4-c50e-4443-a104-c21f508ce84c,Median Days Publish Gap,2023-05-10 15:18:26.039000+00:00,2023-09-11 11:40:09.315000+00:00,SPICE,False,False,Median Days Publish Gap,640591ca-75c8-4d10-9fe9-5a55ad385573,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0dc6b7f4-c50e-4443-a104-c21f508ce84c/refresh-schedule/640591ca-75c8-4d10-9fe9-5a55ad385573,2023-09-11 17:10:09.315000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0df76231-a7b7-4e68-a946-965f7866d67d,0df76231-a7b7-4e68-a946-965f7866d67d,Show-wise hourly retention rolling on acquired date redshift,2023-03-28 11:16:36.944000+00:00,2023-09-09 15:18:25.849000+00:00,SPICE,False,False,Show-wise hourly retention rolling on acquired date redshift,1802f0d7-612c-4b28-86c1-b260d134cc89,WEEKLY,SATURDAY,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0df76231-a7b7-4e68-a946-965f7866d67d/refresh-schedule/1802f0d7-612c-4b28-86c1-b260d134cc89,2023-09-09 20:48:25.849000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e7bd6a9-32e6-4aec-a772-4c8a3078f485,0e7bd6a9-32e6-4aec-a772-4c8a3078f485,projected_arpl_v2_try_2,2023-07-20 07:54:49.793000+00:00,2023-09-11 07:11:19.864000+00:00,SPICE,False,False,projected_arpl_v2_try_2,dff52285-b30e-4fca-b6e2-7868c79ae70e,DAILY,,,Asia/Calcutta,12:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0e7bd6a9-32e6-4aec-a772-4c8a3078f485/refresh-schedule/dff52285-b30e-4fca-b6e2-7868c79ae70e,2023-09-11 12:41:19.864000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0f72fc3b-b1c4-4a4e-9abc-b5cdbced0dec,0f72fc3b-b1c4-4a4e-9abc-b5cdbced0dec,Monthly Payments Redshift,2023-03-28 09:37:12.222000+00:00,2023-09-11 10:31:47.250000+00:00,SPICE,False,False,Monthly Payments Redshift,40082267-5fb1-495a-9a32-edc5b11f1d57,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0f72fc3b-b1c4-4a4e-9abc-b5cdbced0dec/refresh-schedule/40082267-5fb1-495a-9a32-edc5b11f1d57,2023-09-11 16:01:47.250000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0fb1d61b-144a-4b4f-aff6-890b65098b8c,0fb1d61b-144a-4b4f-aff6-890b65098b8c,last_20_episodes_activation_data_redshift,2023-04-19 15:15:09.212000+00:00,2023-09-02 14:15:54.785000+00:00,SPICE,False,False,last_20_episodes_activation_data_redshift,97f34b53-0c07-4656-9d58-5c47ce27beae,MONTHLY,,2,Asia/Calcutta,19:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/0fb1d61b-144a-4b4f-aff6-890b65098b8c/refresh-schedule/97f34b53-0c07-4656-9d58-5c47ce27beae,2023-09-02 19:45:54.785000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1008d981-0825-49fb-bb8a-6753b35fc062,1008d981-0825-49fb-bb8a-6753b35fc062,Peformance_shows_daily,2023-06-08 08:09:26.842000+00:00,2023-09-11 04:29:29.601000+00:00,SPICE,False,False,Peformance_shows_daily,ca7d0a66-5a63-42b4-8087-c5f7fafacd0b,DAILY,,,Asia/Calcutta,09:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1008d981-0825-49fb-bb8a-6753b35fc062/refresh-schedule/ca7d0a66-5a63-42b4-8087-c5f7fafacd0b,2023-09-11 09:59:29.601000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/105d565e-a961-4f89-a178-3f0a958d0848,105d565e-a961-4f89-a178-3f0a958d0848,uninstall_cohort_separate,2023-04-18 09:56:29.245000+00:00,2023-09-11 04:26:30.958000+00:00,SPICE,False,False,uninstall_cohort_separate,018a12dc-552b-4cb6-a365-fd4069156980,DAILY,,,Asia/Calcutta,09:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/105d565e-a961-4f89-a178-3f0a958d0848/refresh-schedule/018a12dc-552b-4cb6-a365-fd4069156980,2023-09-11 09:56:30.958000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/113890e0-a5b0-4f11-983f-0d0fa90acb3d,113890e0-a5b0-4f11-983f-0d0fa90acb3d,Novel Experiment Agg Metrics,2023-06-19 10:53:39.761000+00:00,2023-09-11 11:35:20.854000+00:00,SPICE,False,False,Novel Experiment Agg Metrics,fbc738c7-896b-4f24-af90-5898487a0cdc,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/113890e0-a5b0-4f11-983f-0d0fa90acb3d/refresh-schedule/fbc738c7-896b-4f24-af90-5898487a0cdc,2023-09-11 17:05:20.854000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/116f7447-941a-4eda-8259-60bbfcdf3368,116f7447-941a-4eda-8259-60bbfcdf3368,churned_within_timeline,2023-07-26 10:10:27.323000+00:00,2023-09-11 10:50:37.283000+00:00,SPICE,False,False,churned_within_timeline,a6b3c0c7-f7e3-40f7-b4b0-0ce14e69dee5,DAILY,,,Asia/Calcutta,16:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/116f7447-941a-4eda-8259-60bbfcdf3368/refresh-schedule/a6b3c0c7-f7e3-40f7-b4b0-0ce14e69dee5,2023-09-11 16:20:37.283000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/11da263b-1ea3-404f-8a71-084f75c01edf,11da263b-1ea3-404f-8a71-084f75c01edf,Activated Users Monthly Retention Novels Redshift,2023-04-04 09:06:15.432000+00:00,2023-09-11 09:37:50.489000+00:00,SPICE,False,False,Activated Users Monthly Retention Novels Redshift,c2a22702-7c77-4e0c-b996-4f61620bc65e,DAILY,,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/11da263b-1ea3-404f-8a71-084f75c01edf/refresh-schedule/c2a22702-7c77-4e0c-b996-4f61620bc65e,2023-09-11 15:07:50.489000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/121c10ad-8c7e-42fd-b62a-7f8cdcdf7ba4,121c10ad-8c7e-42fd-b62a-7f8cdcdf7ba4,Novel Word Count Over Time Redshift,2023-02-09 12:57:45.391000+00:00,2023-09-04 12:30:26.289000+00:00,SPICE,False,False,Novel Word Count Over Time Redshift,300b08df-e7c9-4f21-a1cc-3aa6fbb90d79,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/121c10ad-8c7e-42fd-b62a-7f8cdcdf7ba4/refresh-schedule/300b08df-e7c9-4f21-a1cc-3aa6fbb90d79,2023-09-04 18:00:26.289000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/123a18f3-36f3-43c9-a3bc-cac44f9c5f09,123a18f3-36f3-43c9-a3bc-cac44f9c5f09,Rdau Eng Rejected,2023-03-15 08:50:04.858000+00:00,2023-09-11 10:32:13.423000+00:00,SPICE,False,False,Rdau Eng Rejected,878205b3-3835-4b2a-aed4-69f679cbda9a,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/123a18f3-36f3-43c9-a3bc-cac44f9c5f09/refresh-schedule/878205b3-3835-4b2a-aed4-69f679cbda9a,2023-09-11 16:02:13.423000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/123b0ab8-5e77-45bc-aaa9-4b383bd9165f,123b0ab8-5e77-45bc-aaa9-4b383bd9165f,Core Metrics Novel New Redshift,2023-02-12 19:07:49.656000+00:00,2023-09-11 08:54:04.677000+00:00,SPICE,False,False,Core Metrics Novel New Redshift,c92926a0-10e8-499e-ac21-dee300d68aef,DAILY,,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/123b0ab8-5e77-45bc-aaa9-4b383bd9165f/refresh-schedule/c92926a0-10e8-499e-ac21-dee300d68aef,2023-09-11 14:24:04.677000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/12989e42-da0a-4787-a6d2-af9adaa2498b,12989e42-da0a-4787-a6d2-af9adaa2498b,att_install_cohort_data,2023-03-16 10:37:55.732000+00:00,2023-09-10 04:33:19.305000+00:00,SPICE,False,False,att_install_cohort_data,25be6d7a-8f17-4af7-ad0b-a39d3bc5abb0,WEEKLY,SUNDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/12989e42-da0a-4787-a6d2-af9adaa2498b/refresh-schedule/25be6d7a-8f17-4af7-ad0b-a39d3bc5abb0,2023-09-10 10:03:19.305000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/12d15dfb-340a-4a07-af16-8ead12ec576a,12d15dfb-340a-4a07-af16-8ead12ec576a,Platinum & Gold Authors Charts,2023-07-04 11:20:31.004000+00:00,2023-09-11 09:06:03.580000+00:00,SPICE,False,False,Platinum & Gold Authors Charts,e0c7d5db-4e69-472b-a195-fd116c4e3880,DAILY,,,Asia/Calcutta,14:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/12d15dfb-340a-4a07-af16-8ead12ec576a/refresh-schedule/e0c7d5db-4e69-472b-a195-fd116c4e3880,2023-09-11 14:36:03.580000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/13678fd3-1c15-4b47-90af-f67c78c5a0ca,13678fd3-1c15-4b47-90af-f67c78c5a0ca,Contest New Conversion Extended Funnel Novels,2023-05-26 11:21:45.594000+00:00,2023-09-11 10:31:26.667000+00:00,SPICE,False,False,Contest New Conversion Extended Funnel Novels,ec26873d-868a-4ce5-8a97-766417f46221,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/13678fd3-1c15-4b47-90af-f67c78c5a0ca/refresh-schedule/ec26873d-868a-4ce5-8a97-766417f46221,2023-09-11 16:01:26.667000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/15c1503d-b2f9-4d2b-8cb4-7296f8506a0e,15c1503d-b2f9-4d2b-8cb4-7296f8506a0e,Hindi Readers - Platform Level Daily Redshift,2023-07-18 12:35:30.022000+00:00,2023-09-11 10:10:48.297000+00:00,SPICE,False,False,Hindi Readers - Platform Level Daily Redshift,ed1f2aac-9012-40a1-a3ee-054872b40bcf,DAILY,,,Asia/Calcutta,15:40,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/15c1503d-b2f9-4d2b-8cb4-7296f8506a0e/refresh-schedule/ed1f2aac-9012-40a1-a3ee-054872b40bcf,2023-09-11 15:40:48.297000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/16364d46-d86b-45dc-b20d-912343eb7134,16364d46-d86b-45dc-b20d-912343eb7134,author_translator_word_info - Redshift,2023-05-10 13:05:51.233000+00:00,2023-09-11 04:30:27.916000+00:00,SPICE,False,False,author_translator_word_info - Redshift,d3650cbc-5aea-4380-94da-d2f5165748e3,WEEKLY,MONDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/16364d46-d86b-45dc-b20d-912343eb7134/refresh-schedule/d3650cbc-5aea-4380-94da-d2f5165748e3,2023-09-11 10:00:27.916000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/165ad172-92c9-47be-8aeb-0c7417ceb181,165ad172-92c9-47be-8aeb-0c7417ceb181,txn_count_verification_for_email_notifications,2023-07-07 13:14:09.916000+00:00,2023-09-10 12:18:33.127000+00:00,SPICE,False,False,txn_count_verification_for_email_notifications,ec798508-f5bd-487d-85f5-fcecf5fde5d8,DAILY,,,Asia/Calcutta,17:47,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/165ad172-92c9-47be-8aeb-0c7417ceb181/refresh-schedule/ec798508-f5bd-487d-85f5-fcecf5fde5d8,2023-09-10 17:48:33.127000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/173427fb-be29-473e-9f3a-9cea038fcbbd,173427fb-be29-473e-9f3a-9cea038fcbbd,WBP Approval Cron Validation,2023-04-21 12:13:56.037000+00:00,2023-09-11 11:35:50.799000+00:00,SPICE,False,False,WBP Approval Cron Validation,3b4800cf-6ce3-4174-9ef6-1376a5cdbe3c,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/173427fb-be29-473e-9f3a-9cea038fcbbd/refresh-schedule/3b4800cf-6ce3-4174-9ef6-1376a5cdbe3c,2023-09-11 17:05:50.799000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/174e9c3a-364d-49a0-b529-732a7b60f635,174e9c3a-364d-49a0-b529-732a7b60f635,MoEngage Email Cohorts - on registered user base,2023-08-05 14:25:34.233000+00:00,2023-09-10 10:38:27.664000+00:00,SPICE,False,False,MoEngage Email Cohorts - on registered user base,75066b14-c47c-4ee0-8881-1f79f213a1c2,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/174e9c3a-364d-49a0-b529-732a7b60f635/refresh-schedule/75066b14-c47c-4ee0-8881-1f79f213a1c2,2023-09-10 16:08:27.664000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/18360548-416b-466d-93e9-ed3979b6c0a9,18360548-416b-466d-93e9-ed3979b6c0a9,W Paying Calendar Week Novel Redshift,2023-04-20 19:45:08.118000+00:00,2023-09-11 09:15:24.659000+00:00,SPICE,False,False,W Paying Calendar Week Novel Redshift,f831e497-abe4-451a-bf40-161626b69673,WEEKLY,MONDAY,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/18360548-416b-466d-93e9-ed3979b6c0a9/refresh-schedule/f831e497-abe4-451a-bf40-161626b69673,2023-09-11 14:45:24.659000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5,1848c5a4-adfa-4364-a69a-3a266c2593a5,notification_received_sent_install_ai_opt_in,2023-05-16 07:53:24.685000+00:00,2023-09-11 11:31:18.406000+00:00,SPICE,False,False,notification_received_sent_install_ai_opt_in,27099048-1349-40d2-bf60-252f76efd927,WEEKLY,WEDNESDAY,,Asia/Calcutta,17:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5/refresh-schedule/27099048-1349-40d2-bf60-252f76efd927,2023-09-11 17:01:18.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5,1848c5a4-adfa-4364-a69a-3a266c2593a5,notification_received_sent_install_ai_opt_in,2023-05-16 07:53:24.685000+00:00,2023-09-11 11:31:18.406000+00:00,SPICE,False,False,notification_received_sent_install_ai_opt_in,63b0ffc8-468a-41d6-8883-f40a25f51022,WEEKLY,FRIDAY,,Asia/Calcutta,17:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5/refresh-schedule/63b0ffc8-468a-41d6-8883-f40a25f51022,2023-09-11 17:01:18.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5,1848c5a4-adfa-4364-a69a-3a266c2593a5,notification_received_sent_install_ai_opt_in,2023-05-16 07:53:24.685000+00:00,2023-09-11 11:31:18.406000+00:00,SPICE,False,False,notification_received_sent_install_ai_opt_in,8f6ea9f8-99d4-4fa7-b67f-b4a06f008a52,WEEKLY,MONDAY,,Asia/Calcutta,17:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1848c5a4-adfa-4364-a69a-3a266c2593a5/refresh-schedule/8f6ea9f8-99d4-4fa7-b67f-b4a06f008a52,2023-09-11 17:01:18.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/189b044b-e907-43c6-82ba-ff9e5718d159,189b044b-e907-43c6-82ba-ff9e5718d159,IM Notification experiment,2023-04-20 08:16:18.423000+00:00,2023-09-11 08:03:14.956000+00:00,SPICE,False,False,IM Notification experiment,a6ed7c69-cedc-4f00-800b-fded227ac793,DAILY,,,Asia/Calcutta,13:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/189b044b-e907-43c6-82ba-ff9e5718d159/refresh-schedule/a6ed7c69-cedc-4f00-800b-fded227ac793,2023-09-11 13:33:14.956000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/18acc779-6af0-4b37-993d-69802e588e04,18acc779-6af0-4b37-993d-69802e588e04,Show revenue 13 Weeks,2023-08-18 09:09:16.711000+00:00,2023-09-11 06:25:13.726000+00:00,SPICE,False,False,Show revenue 13 Weeks,9ae63327-c825-437c-8702-666d36b0cedc,WEEKLY,MONDAY,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/18acc779-6af0-4b37-993d-69802e588e04/refresh-schedule/9ae63327-c825-437c-8702-666d36b0cedc,2023-09-11 11:55:13.726000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/190ca0ba-e899-4ed2-9c98-f6741b8ee6da,190ca0ba-e899-4ed2-9c98-f6741b8ee6da,WBP Drop Off Completion Based Tamil,2023-04-19 10:52:35.838000+00:00,2023-09-11 11:31:50.032000+00:00,SPICE,False,False,WBP Drop Off Completion Based Tamil,26e60d5e-f200-45ea-9471-d2a6ba3a7a1a,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/190ca0ba-e899-4ed2-9c98-f6741b8ee6da/refresh-schedule/26e60d5e-f200-45ea-9471-d2a6ba3a7a1a,2023-09-11 17:01:50.032000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/193badab-dae4-4506-8d4f-76e89d4567b3,193badab-dae4-4506-8d4f-76e89d4567b3,Campaign & Adset wise show LDAU - w.o. Google(Redshift),2023-04-28 04:14:08.314000+00:00,2023-09-11 05:28:11.602000+00:00,SPICE,False,False,Campaign & Adset wise show LDAU - w.o. Google(Redshift),3ff766e2-2e35-409d-80b2-2cdeaacda00c,DAILY,,,Asia/Calcutta,10:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/193badab-dae4-4506-8d4f-76e89d4567b3/refresh-schedule/3ff766e2-2e35-409d-80b2-2cdeaacda00c,2023-09-11 10:58:11.602000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/19a34289-a486-4287-b50f-fad1289f5476,19a34289-a486-4287-b50f-fad1289f5476,Median Coins Spend Per day Novels,2023-04-26 20:26:57.923000+00:00,2023-09-11 10:43:53.171000+00:00,SPICE,False,False,Median Coins Spend Per day Novels,b0ba8dec-bb92-4164-a597-1d738a699e73,WEEKLY,MONDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/19a34289-a486-4287-b50f-fad1289f5476/refresh-schedule/b0ba8dec-bb92-4164-a597-1d738a699e73,2023-09-11 16:13:53.171000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a249e66-2167-464f-b769-f84f9162b112,1a249e66-2167-464f-b769-f84f9162b112,Categorical Data Weekly_RedShift,2023-03-23 11:18:38.594000+00:00,2023-09-11 08:50:45.639000+00:00,SPICE,False,False,Categorical Data Weekly_RedShift,f3228fb7-5329-4f34-8544-c44d77fdca87,WEEKLY,MONDAY,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a249e66-2167-464f-b769-f84f9162b112/refresh-schedule/f3228fb7-5329-4f34-8544-c44d77fdca87,2023-09-11 14:20:45.639000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a45e7fc-023d-4a8d-ad9d-3393fff646a9,1a45e7fc-023d-4a8d-ad9d-3393fff646a9,reactivation_rate_of_churned_users Novels,2023-05-09 07:32:07.376000+00:00,2023-09-10 12:53:15.044000+00:00,SPICE,False,False,reactivation_rate_of_churned_users Novels,a86d1eea-a156-4025-bbae-4ef7053a0e65,WEEKLY,SUNDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a45e7fc-023d-4a8d-ad9d-3393fff646a9/refresh-schedule/a86d1eea-a156-4025-bbae-4ef7053a0e65,2023-09-10 18:23:15.044000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a549d54-7620-43eb-85f6-67fd47b7d1b3,1a549d54-7620-43eb-85f6-67fd47b7d1b3,Secondary Show Discounting Exp Engagement Metrics Automated - redshift,2023-07-24 07:41:29.953000+00:00,2023-09-11 08:18:12.308000+00:00,SPICE,False,False,Secondary Show Discounting Exp Engagement Metrics Automated - redshift,99abb3ef-08d6-4474-9413-cd090640a4dd,DAILY,,,Asia/Calcutta,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a549d54-7620-43eb-85f6-67fd47b7d1b3/refresh-schedule/99abb3ef-08d6-4474-9413-cd090640a4dd,2023-09-11 13:48:12.308000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a648382-fcaa-4476-bed7-c4531884aac9,1a648382-fcaa-4476-bed7-c4531884aac9,Active Writer Tracker- WBP Base Redshift,2023-03-22 18:30:38.563000+00:00,2023-09-11 11:34:27.373000+00:00,SPICE,False,False,Active Writer Tracker- WBP Base Redshift,d527d69b-7e50-4ab9-a30d-cd979e209e09,DAILY,,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1a648382-fcaa-4476-bed7-c4531884aac9/refresh-schedule/d527d69b-7e50-4ab9-a30d-cd979e209e09,2023-09-11 17:04:27.373000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aa635a6-08dd-4ac8-98a8-5ae16ec6b9bf,1aa635a6-08dd-4ac8-98a8-5ae16ec6b9bf,Novel Exp Engagement Metrics Weekly,2023-02-14 13:36:12.447000+00:00,2023-09-11 08:05:57.741000+00:00,SPICE,False,False,Novel Exp Engagement Metrics Weekly,61f07646-0ada-4dfe-b1e6-e513c50e065d,DAILY,,,Asia/Calcutta,12:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aa635a6-08dd-4ac8-98a8-5ae16ec6b9bf/refresh-schedule/61f07646-0ada-4dfe-b1e6-e513c50e065d,2023-09-11 13:35:57.741000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aacd623-8c1e-4cac-af1d-c7809d67449a,1aacd623-8c1e-4cac-af1d-c7809d67449a,Novels Module - Upcoming Originals Redshift,2023-03-28 14:12:47.874000+00:00,2023-09-11 07:33:00.631000+00:00,SPICE,False,False,Novels Module - Upcoming Originals Redshift,a5be9e26-6685-498c-8936-ed5b8bacca91,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aacd623-8c1e-4cac-af1d-c7809d67449a/refresh-schedule/a5be9e26-6685-498c-8936-ed5b8bacca91,2023-09-11 13:03:00.631000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aaea070-194b-4079-8537-5a001876da1f,1aaea070-194b-4079-8537-5a001876da1f,Resurrected WAU (Weekly Active users),2023-06-30 08:04:00.645000+00:00,2023-09-11 09:55:21.932000+00:00,SPICE,False,False,Resurrected WAU (Weekly Active users),acb78059-9f65-4480-832d-56563e0ad6be,WEEKLY,MONDAY,,Asia/Calcutta,14:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/1aaea070-194b-4079-8537-5a001876da1f/refresh-schedule/acb78059-9f65-4480-832d-56563e0ad6be,2023-09-11 15:25:21.932000+00:00
