DataSetId,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn
bc6a6515-3971-4ddd-9413-c185d1606396,Return Exp View 3,f93ecdf5-7535-41a8-badc-ed5cf198bcc5,DAILY,,,Asia/Calcutta,14:33,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bc6a6515-3971-4ddd-9413-c185d1606396/refresh-schedule/f93ecdf5-7535-41a8-badc-ed5cf198bcc5
bc9db046-3e9b-4e95-ae2d-5de975031aae,Resurrected DAU LDAU basis different inactive period for different user_tag,56e63463-7155-495a-8a2e-972118f354d5,DAILY,,,Asia/Calcutta,21:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bc9db046-3e9b-4e95-ae2d-5de975031aae/refresh-schedule/56e63463-7155-495a-8a2e-972118f354d5
bcf4736a-a256-4097-8694-d02fd325ddfb,Rdau Eng >30k,b00a9af4-ba05-4098-bc18-980d7a4260c5,DAILY,,,Asia/Calcutta,15:58,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bcf4736a-a256-4097-8694-d02fd325ddfb/refresh-schedule/b00a9af4-ba05-4098-bc18-980d7a4260c5
bd3d36a9-1400-428c-a81c-366b3dfb9819,Book Revenue agg L30 Redshift,bb5f9d1b-68a3-4cbc-9b5c-3f82ca759de7,DAILY,,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bd3d36a9-1400-428c-a81c-366b3dfb9819/refresh-schedule/bb5f9d1b-68a3-4cbc-9b5c-3f82ca759de7
bdb2ec65-d450-48d1-9544-f8fffe238373,Books Created Stages Redshift,76e72f79-cf3a-41a7-9919-8981619caba1,DAILY,,,Asia/Calcutta,14:54,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bdb2ec65-d450-48d1-9544-f8fffe238373/refresh-schedule/76e72f79-cf3a-41a7-9919-8981619caba1
bdfe948b-764b-4a05-a834-ef536138ad0b,Book wise revenue monthly Redshift,ed82d8a9-b2f8-48f2-95f8-0a2438c0ccc4,DAILY,,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bdfe948b-764b-4a05-a834-ef536138ad0b/refresh-schedule/ed82d8a9-b2f8-48f2-95f8-0a2438c0ccc4
be6d6b38-0b84-4fe5-b7a9-2776314b6596,First 100K users - Redshift,fbb01df1-ac24-4d9f-af42-edd79b1d4353,WEEKLY,SUNDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/be6d6b38-0b84-4fe5-b7a9-2776314b6596/refresh-schedule/fbb01df1-ac24-4d9f-af42-edd79b1d4353
bee81e41-9edc-4b60-a7b7-a4b8d7ebe4f5,Secondary Show Discounting Coverage,e06ca63c-dbf8-4967-924e-d287da7eb9bc,DAILY,,,Asia/Calcutta,13:15,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bee81e41-9edc-4b60-a7b7-a4b8d7ebe4f5/refresh-schedule/e06ca63c-dbf8-4967-924e-d287da7eb9bc
bf9195c3-8ade-4a6a-9b5e-39f6835a28f4,screen_name_counts_past_4_months,98b73518-e1fe-4050-820d-dca58ce58267,DAILY,,,Asia/Calcutta,10:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/bf9195c3-8ade-4a6a-9b5e-39f6835a28f4/refresh-schedule/98b73518-e1fe-4050-820d-dca58ce58267
c0329265-cb5a-4320-b7e5-ee9c26c7fd74,Novel Gifting Revenue Share,8c143615-8c62-4fad-b804-38e372820e08,DAILY,,,Asia/Calcutta,14:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c0329265-cb5a-4320-b7e5-ee9c26c7fd74/refresh-schedule/8c143615-8c62-4fad-b804-38e372820e08
c05563c2-494f-4ade-bcc5-5cfab5353408,Resurrected MAU (Monthly active users),509d8891-321a-4ef3-99ab-35a88869e180,MONTHLY,,2,Asia/Calcutta,02:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c05563c2-494f-4ade-bcc5-5cfab5353408/refresh-schedule/509d8891-321a-4ef3-99ab-35a88869e180
c0936c1a-a98c-4d60-87c3-5c18c73a2009,Audiobooks Pricing Experiment Data,e8330c8f-64b0-4868-9a86-eea1b6b7c7fc,DAILY,,,Asia/Calcutta,10:46,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c0936c1a-a98c-4d60-87c3-5c18c73a2009/refresh-schedule/e8330c8f-64b0-4868-9a86-eea1b6b7c7fc
c1bc43e7-9398-4859-914b-4188a959613f,One_Step_Checkout_Experiment_Funnel - Redshift,bbbb2af0-b2c8-44a0-8fe3-0658f10cee08,WEEKLY,SUNDAY,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c1bc43e7-9398-4859-914b-4188a959613f/refresh-schedule/bbbb2af0-b2c8-44a0-8fe3-0658f10cee08
c27b47b4-ae11-44f3-a041-a3d3705bb51e,WBP Active Book Weekly View CHP Publish Redshift,e6629034-2c7b-40b9-a2a3-140cb91b7a0d,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c27b47b4-ae11-44f3-a041-a3d3705bb51e/refresh-schedule/e6629034-2c7b-40b9-a2a3-140cb91b7a0d
c396f606-04eb-4e21-a65b-3430cc135166,Episodes_uploaded_and_revenue_generated_redshift,1c0dd425-82c5-4930-94b0-716c78dc73d2,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c396f606-04eb-4e21-a65b-3430cc135166/refresh-schedule/1c0dd425-82c5-4930-94b0-716c78dc73d2
c41ed214-e327-4691-9486-d015e4f30496,Weekly Sessions Playtime and Frequency for Experiments,c0583493-86df-4de3-8546-777bc51a1ac8,WEEKLY,FRIDAY,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c41ed214-e327-4691-9486-d015e4f30496/refresh-schedule/c0583493-86df-4de3-8546-777bc51a1ac8
c41ed214-e327-4691-9486-d015e4f30496,Weekly Sessions Playtime and Frequency for Experiments,c0d4b591-7434-4e1f-87b9-f6c7d4604884,WEEKLY,SUNDAY,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c41ed214-e327-4691-9486-d015e4f30496/refresh-schedule/c0d4b591-7434-4e1f-87b9-f6c7d4604884
c41ed214-e327-4691-9486-d015e4f30496,Weekly Sessions Playtime and Frequency for Experiments,d5ee809f-407b-4f33-8a80-65837c7550a7,WEEKLY,WEDNESDAY,,Asia/Calcutta,19:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c41ed214-e327-4691-9486-d015e4f30496/refresh-schedule/d5ee809f-407b-4f33-8a80-65837c7550a7
c482b85c-d897-48c5-a438-01fb8e4764d1,WBP Books Publish Days Miss Redshift,c8b57388-0aa4-4768-914a-c3a7c32de48c,DAILY,,,Asia/Calcutta,14:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c482b85c-d897-48c5-a438-01fb8e4764d1/refresh-schedule/c8b57388-0aa4-4768-914a-c3a7c32de48c
c4febbf8-61c3-471a-86ea-fe6b296de9b8,25P Spend Churn return Novels v2,34096a94-92ad-45ff-92a3-d8914d5a41e9,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c4febbf8-61c3-471a-86ea-fe6b296de9b8/refresh-schedule/34096a94-92ad-45ff-92a3-d8914d5a41e9
c507df00-ebf1-4c37-981d-fa1796b6b542,Total Revenue PocketFM Redshift,70346cf3-23bc-40aa-b15c-0344b91f6a72,DAILY,,,Asia/Calcutta,09:25,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c507df00-ebf1-4c37-981d-fa1796b6b542/refresh-schedule/70346cf3-23bc-40aa-b15c-0344b91f6a72
c507df00-ebf1-4c37-981d-fa1796b6b542,Total Revenue PocketFM Redshift,97efa3a0-1907-429e-9d62-01342d6823a6,DAILY,,,Asia/Calcutta,18:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c507df00-ebf1-4c37-981d-fa1796b6b542/refresh-schedule/97efa3a0-1907-429e-9d62-01342d6823a6
c507df00-ebf1-4c37-981d-fa1796b6b542,Total Revenue PocketFM Redshift,fb5eaf88-74e0-4131-bf48-c83a4cf2c3a7,DAILY,,,Asia/Calcutta,12:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c507df00-ebf1-4c37-981d-fa1796b6b542/refresh-schedule/fb5eaf88-74e0-4131-bf48-c83a4cf2c3a7
c5f7f5cd-8fab-4aa9-87f9-a7835463d481,att_funnel_screen_swap_experiment,eb63c6c5-a548-46ee-bedf-b9b7b9269387,DAILY,,,Asia/Calcutta,09:55,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c5f7f5cd-8fab-4aa9-87f9-a7835463d481/refresh-schedule/eb63c6c5-a548-46ee-bedf-b9b7b9269387
c623df02-f3fb-4981-a75b-7ef06cf2d6f5,Analytics Graphs: Chapter wise Reads Redshift,86eddbe3-8b34-4bfa-b262-d16e9a0e8738,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c623df02-f3fb-4981-a75b-7ef06cf2d6f5/refresh-schedule/86eddbe3-8b34-4bfa-b262-d16e9a0e8738
c68b5a1b-606e-4211-8616-36b39aed3a15,Novels Revenue Trend Redshift,237416f0-964b-4d41-b0fb-6ef34c026099,DAILY,,,Asia/Calcutta,18:25,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c68b5a1b-606e-4211-8616-36b39aed3a15/refresh-schedule/237416f0-964b-4d41-b0fb-6ef34c026099
c68b5a1b-606e-4211-8616-36b39aed3a15,Novels Revenue Trend Redshift,b97682b1-137f-43a4-bf26-9f11ae229f1e,DAILY,,,Asia/Calcutta,11:25,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c68b5a1b-606e-4211-8616-36b39aed3a15/refresh-schedule/b97682b1-137f-43a4-bf26-9f11ae229f1e
c6fb1002-e7f7-4acd-b7b8-76b3b641c3e5,Core Product Metrics Writers,f88f2877-33c3-47c3-bda7-2a53a842443a,DAILY,,,Asia/Calcutta,16:35,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c6fb1002-e7f7-4acd-b7b8-76b3b641c3e5/refresh-schedule/f88f2877-33c3-47c3-bda7-2a53a842443a
c7e38ec0-254a-4c28-b971-562de84bf6b6,At Risk Churn Date Novels,ccbed1eb-54c6-4e3b-ad03-2ca9f4cfb026,WEEKLY,SUNDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c7e38ec0-254a-4c28-b971-562de84bf6b6/refresh-schedule/ccbed1eb-54c6-4e3b-ad03-2ca9f4cfb026
c8644e44-3082-4333-a10c-06c63a19cc4e,Returning Active User Retention Novel Redshift,d97d1e61-8dcf-496b-9ee7-61b20407423a,MONTHLY,,2,Asia/Calcutta,09:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c8644e44-3082-4333-a10c-06c63a19cc4e/refresh-schedule/d97d1e61-8dcf-496b-9ee7-61b20407423a
c880d873-2aa4-444e-915b-91e73a6654b0,Retention Product Listeners Source - Activated Users,b58d6394-9063-4793-9e88-52cc52d92cac,WEEKLY,MONDAY,,Asia/Calcutta,15:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c880d873-2aa4-444e-915b-91e73a6654b0/refresh-schedule/b58d6394-9063-4793-9e88-52cc52d92cac
c881d1fe-e9f1-45d8-bca4-4ab6d7233257,BB vs Non BB Returning LDAU,e29a1ad6-3722-4af9-8b4d-60cccb0702b8,DAILY,,,Asia/Calcutta,11:10,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c881d1fe-e9f1-45d8-bca4-4ab6d7233257/refresh-schedule/e29a1ad6-3722-4af9-8b4d-60cccb0702b8
c8e23a40-e0fd-4aad-9501-560677cceb7c,Novels Readers Core Product Redshift,6484b845-edd7-4c76-939b-ac89d47292b2,DAILY,,,Asia/Calcutta,22:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c8e23a40-e0fd-4aad-9501-560677cceb7c/refresh-schedule/6484b845-edd7-4c76-939b-ac89d47292b2
c917f5e1-edea-44ef-bde7-36630a969d2b,redshift_ios_platform_info_dau_funnel,27ce62d9-b4c0-4584-9759-56dc8082b509,DAILY,,,Asia/Calcutta,10:03,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c917f5e1-edea-44ef-bde7-36630a969d2b/refresh-schedule/27ce62d9-b4c0-4584-9759-56dc8082b509
c973a49e-eced-4eed-b047-a9b71cfdbc41,Novels Daily Retention Redshift,52fe992d-34a1-4a57-a7e2-89d10f5a9ed8,DAILY,,,Asia/Calcutta,18:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c973a49e-eced-4eed-b047-a9b71cfdbc41/refresh-schedule/52fe992d-34a1-4a57-a7e2-89d10f5a9ed8
c99afebb-9b80-4943-b06f-be9e311f369a,Daily Novels Active vs Paying Users by Platform Age Redshift,b0f49c48-65e5-498c-9a51-9a3d49fbd273,DAILY,,,Asia/Calcutta,17:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c99afebb-9b80-4943-b06f-be9e311f369a/refresh-schedule/b0f49c48-65e5-498c-9a51-9a3d49fbd273
c9ff4431-6ffa-4a64-8c6f-6e50ef243639,Subscribers Tracking,ddc089d0-1297-4532-9bba-85c4cb0dd8f0,DAILY,,,Asia/Kolkata,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/c9ff4431-6ffa-4a64-8c6f-6e50ef243639/refresh-schedule/ddc089d0-1297-4532-9bba-85c4cb0dd8f0
ca1f6963-45c3-42c1-9bf0-785e01a1f1f9,phone_number_platform,11a655be-1a27-473e-b5b5-6e6257c8db1d,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ca1f6963-45c3-42c1-9bf0-785e01a1f1f9/refresh-schedule/11a655be-1a27-473e-b5b5-6e6257c8db1d
cab888b5-f7f9-4e98-8184-766668c756aa,Normalised Plan Wise Revenue Split Dataset,7e8e635c-8287-4d82-b6d6-2bb57e9a9bad,DAILY,,,Asia/Calcutta,04:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cab888b5-f7f9-4e98-8184-766668c756aa/refresh-schedule/7e8e635c-8287-4d82-b6d6-2bb57e9a9bad
cb68708c-62ca-4d55-bfa9-87d3e7421ed0,DS Metrics Novels Impression and RDAU,11b263f4-c17c-4ccc-89bd-c5c4d08e8c61,DAILY,,,Asia/Calcutta,12:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cb68708c-62ca-4d55-bfa9-87d3e7421ed0/refresh-schedule/11b263f4-c17c-4ccc-89bd-c5c4d08e8c61
cbc904d8-2e40-465e-9ce7-c05645e60e70,New Originals Modules,5c4e455f-9fde-49e0-9d4d-c99a7703768f,DAILY,,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cbc904d8-2e40-465e-9ce7-c05645e60e70/refresh-schedule/5c4e455f-9fde-49e0-9d4d-c99a7703768f
cc7aabc3-703d-4565-a4ef-62ee30956c3f,Median Spend Churn return Novels,efcbb2ac-e58b-4938-ab83-02b93abf4edb,WEEKLY,MONDAY,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cc7aabc3-703d-4565-a4ef-62ee30956c3f/refresh-schedule/efcbb2ac-e58b-4938-ab83-02b93abf4edb
ccb9aa49-d5b3-435c-9857-4f3e96d468e3,Number of Creators for MIS (Month Wise) - Redshift,0a792488-76dd-49f1-9c32-7afbcd5a2366,MONTHLY,,2,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ccb9aa49-d5b3-435c-9857-4f3e96d468e3/refresh-schedule/0a792488-76dd-49f1-9c32-7afbcd5a2366
cd19686e-76ed-452a-905f-5d42b054edcc,RBAC Novels Redshift,8d7e4e44-f6b5-4da0-b3e0-777ea38f2b44,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cd19686e-76ed-452a-905f-5d42b054edcc/refresh-schedule/8d7e4e44-f6b5-4da0-b3e0-777ea38f2b44
cd67f567-76a9-474c-a562-002d43187c37,Coins Spent Per Day Novels (usertgxbingertg),894c6f27-84c9-47fb-af51-2bcc6e0e0b43,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cd67f567-76a9-474c-a562-002d43187c37/refresh-schedule/894c6f27-84c9-47fb-af51-2bcc6e0e0b43
cdb37331-d617-42f0-9f20-4f2decbeb30d,Search Analytics - Search Trend,29f8fccb-a481-40b4-8537-50d48e9d4a1c,DAILY,,,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cdb37331-d617-42f0-9f20-4f2decbeb30d/refresh-schedule/29f8fccb-a481-40b4-8537-50d48e9d4a1c
cf45e40d-309f-4f08-b9cd-d94db0dccf33,Retention Full Fast Pass Novel Weeekly Redshift,d4b6a7f5-565a-4b62-9626-fca0a7a00e2f,DAILY,,,Asia/Calcutta,16:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cf45e40d-309f-4f08-b9cd-d94db0dccf33/refresh-schedule/d4b6a7f5-565a-4b62-9626-fca0a7a00e2f
cf5aec9d-8c93-47e0-b196-c031c5a6562c,opt_in_cummulative,fc21b239-c9e8-4b1b-94ac-c979f5426c4a,DAILY,,,Asia/Calcutta,09:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cf5aec9d-8c93-47e0-b196-c031c5a6562c/refresh-schedule/fc21b239-c9e8-4b1b-94ac-c979f5426c4a
cf7ee8d1-2b00-48db-9b10-34f8b9178cf4,Install vs Retention (Notif Received),44573d54-fce3-4b61-9cce-d14514a3b7c6,DAILY,,,Asia/Calcutta,11:40,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/cf7ee8d1-2b00-48db-9b10-34f8b9178cf4/refresh-schedule/44573d54-fce3-4b61-9cce-d14514a3b7c6
d0890062-621c-431e-9c74-ce6e8501cdae,Novel Retention based on Missed Days Redshift,e7516190-1123-460b-b148-dfe94fff1756,WEEKLY,MONDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d0890062-621c-431e-9c74-ce6e8501cdae/refresh-schedule/e7516190-1123-460b-b148-dfe94fff1756
d09c67cf-fd8c-4381-bbec-5afb54304be6,USA Calling data,ebe4261a-0a54-49ce-8f15-120fe86f55e1,WEEKLY,WEDNESDAY,,Asia/Calcutta,13:01,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d09c67cf-fd8c-4381-bbec-5afb54304be6/refresh-schedule/ebe4261a-0a54-49ce-8f15-120fe86f55e1
d13027ce-cbb3-4646-8b8b-9937fa9a065d,Playlist Allocations wise Unique Show Clicks,80263e74-90a1-47d3-ad37-b97921602368,DAILY,,,Asia/Calcutta,11:08,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d13027ce-cbb3-4646-8b8b-9937fa9a065d/refresh-schedule/80263e74-90a1-47d3-ad37-b97921602368
d16af45f-3ded-4da0-85e0-7eddc9f43fb6,Conversion out of active users - install cohort - Redshift,a4ca86bd-1158-42a9-8def-c8a9929a3bc4,WEEKLY,SUNDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d16af45f-3ded-4da0-85e0-7eddc9f43fb6/refresh-schedule/a4ca86bd-1158-42a9-8def-c8a9929a3bc4
d183f78e-9c32-4d0a-980e-46b779819f20,WBP A/B Streak Exp Redshift,54d95b8a-0a02-4680-aef7-725e05fdfc29,DAILY,,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d183f78e-9c32-4d0a-980e-46b779819f20/refresh-schedule/54d95b8a-0a02-4680-aef7-725e05fdfc29
d2b47b73-a02d-4a95-9a9e-fe6c87c488da,Novels Revenue Share Redshift,1dd37e80-fce2-40eb-b501-a7b3b814a3ab,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d2b47b73-a02d-4a95-9a9e-fe6c87c488da/refresh-schedule/1dd37e80-fce2-40eb-b501-a7b3b814a3ab
d2f55bbb-dbee-42cb-88d1-f241e8d077a9,Books Breakdown by WBP Status Redshift,2848b245-49a1-472c-a69c-0addad5f7ea0,DAILY,,,Asia/Calcutta,09:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d2f55bbb-dbee-42cb-88d1-f241e8d077a9/refresh-schedule/2848b245-49a1-472c-a69c-0addad5f7ea0
d363e057-a769-4716-b798-7ce1f6b24a61,Novels Weekly Retention Standardised Redshift,885a318a-e87f-4e6e-9879-1f3222501a40,DAILY,,,Asia/Calcutta,13:12,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d363e057-a769-4716-b798-7ce1f6b24a61/refresh-schedule/885a318a-e87f-4e6e-9879-1f3222501a40
d3e0b3de-4ac4-4b23-be37-66a5d534af81,"Monthly Paying User Retention - Calendar Month(DAU)(Excluding INR values of 0,1) - Redshift",78c56eea-244f-428d-b869-188a4a6cd502,MONTHLY,,3,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d3e0b3de-4ac4-4b23-be37-66a5d534af81/refresh-schedule/78c56eea-244f-428d-b869-188a4a6cd502
d3f795ef-7e24-4e60-af95-907bcb06ffc0,Revenue Experiment Data Metrics View 1 [redshift],d8923c15-101b-4882-97c4-66ec1240c1a4,DAILY,,,Asia/Calcutta,10:43,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d3f795ef-7e24-4e60-af95-907bcb06ffc0/refresh-schedule/d8923c15-101b-4882-97c4-66ec1240c1a4
d46e38c9-7da0-42b1-a6cd-772f29b90c54,Contest New Conversion Inactive Crosstab Funnel Novels,3796cb67-ce1b-4037-ab55-5bc4c4605ef4,DAILY,,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d46e38c9-7da0-42b1-a6cd-772f29b90c54/refresh-schedule/3796cb67-ce1b-4037-ab55-5bc4c4605ef4
d4a15a7b-5696-454b-9a23-52c1dcb88aab,Coin Balance Overall Novels,83ee0a24-35b2-4118-8936-c6dbe14edfbc,DAILY,,,Asia/Calcutta,12:40,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d4a15a7b-5696-454b-9a23-52c1dcb88aab/refresh-schedule/83ee0a24-35b2-4118-8936-c6dbe14edfbc
d4eb75d1-cf8a-40e3-af4a-637e34b796a2,New Rdau Eng,f3c5e5a4-fe54-4323-8bf7-3fd34ba7e7df,DAILY,,,Asia/Calcutta,16:05,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d4eb75d1-cf8a-40e3-af4a-637e34b796a2/refresh-schedule/f3c5e5a4-fe54-4323-8bf7-3fd34ba7e7df
d549f1f7-3c6f-4ba0-b573-b13fb538fa16,Playtime in hours retention on install cohorts,c10d5883-0f7d-4717-b49b-952bcf239e27,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d549f1f7-3c6f-4ba0-b573-b13fb538fa16/refresh-schedule/c10d5883-0f7d-4717-b49b-952bcf239e27
d6bce4fe-2890-4a09-8c07-af635927b0b8,Redshift DAU Info,36f3d75d-afea-43ed-8d7a-d6a87debeefa,DAILY,,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d6bce4fe-2890-4a09-8c07-af635927b0b8/refresh-schedule/36f3d75d-afea-43ed-8d7a-d6a87debeefa
d6c6b164-dd93-424b-ab7a-fdb044dda0d8,Commission Saved on Stripe txns,955a376a-6334-4090-a0a6-8489938e22a9,DAILY,,,Asia/Calcutta,10:27,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d6c6b164-dd93-424b-ab7a-fdb044dda0d8/refresh-schedule/955a376a-6334-4090-a0a6-8489938e22a9
d7826938-5629-4927-bc72-cfba0ccf6462,Audiobook Manual Conversion Type Redshift,754ebfb5-c0a6-4cbe-8e63-da8fb297796a,DAILY,,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d7826938-5629-4927-bc72-cfba0ccf6462/refresh-schedule/754ebfb5-c0a6-4cbe-8e63-da8fb297796a
d7a15c2c-d0f8-499f-b9b5-8b0c78a30420,Novels Payment Funnel Redshift,27fee539-f2a3-485f-a282-663563fa5e94,DAILY,,,Asia/Calcutta,18:25,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d7a15c2c-d0f8-499f-b9b5-8b0c78a30420/refresh-schedule/27fee539-f2a3-485f-a282-663563fa5e94
d7c6c199-738a-4c04-ad53-c242d089b5c6,cloudfront_aditya,bab3c134-372d-434b-80c9-0c0fbb19eada,DAILY,,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d7c6c199-738a-4c04-ad53-c242d089b5c6/refresh-schedule/bab3c134-372d-434b-80c9-0c0fbb19eada
d81e7c19-7b1e-493f-ac56-889beafb5a97,HarperCollins_new_query,2251838c-b645-4f33-b613-91091790fd5b,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d81e7c19-7b1e-493f-ac56-889beafb5a97/refresh-schedule/2251838c-b645-4f33-b613-91091790fd5b
d84fa563-f2f3-4f77-9764-b2e776b929a3,att_notif_device_meta,e49854d8-66dd-4f58-8664-bac37a691668,DAILY,,,Asia/Calcutta,09:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d84fa563-f2f3-4f77-9764-b2e776b929a3/refresh-schedule/e49854d8-66dd-4f58-8664-bac37a691668
d879d6bc-cd72-499b-b180-1ee2f728f73f,Show Meta,f77088af-9e6b-41f7-bd29-1ca00eb17e5c,DAILY,,,Asia/Calcutta,15:20,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/d879d6bc-cd72-499b-b180-1ee2f728f73f/refresh-schedule/f77088af-9e6b-41f7-bd29-1ca00eb17e5c
